Date ; Valeur_Moyenne ; n ; Min ; Max ; Sn ; Mn
2010-09-25 ;11.825000 ;288 ;8.500000 ;16.000000 ;2.417643 ;11.200000
2010-09-26 ;10.573958 ;288 ;5.700000 ;16.500000 ;3.554943 ;8.600000
2010-09-27 ;9.721875 ;288 ;3.900000 ;15.600000 ;3.621201 ;9.700000
2010-09-28 ;10.704167 ;288 ;5.900000 ;16.800000 ;3.385280 ;10.200000
2010-09-29 ;12.482578 ;287 ;6.700000 ;18.600000 ;3.630472 ;12.800000
2010-09-30 ;13.957986 ;288 ;7.700000 ;20.000000 ;3.337550 ;13.850000
2010-10-01 ;14.172569 ;288 ;9.800000 ;18.600000 ;2.387841 ;13.500000
2010-10-02 ;14.774306 ;288 ;10.600000 ;19.900000 ;2.721946 ;14.000000
2010-10-03 ;16.371528 ;288 ;12.700000 ;20.800000 ;2.435748 ;16.400000
2010-10-04 ;15.167014 ;288 ;9.600000 ;18.600000 ;2.702774 ;15.900000
2010-10-05 ;12.203819 ;288 ;8.800000 ;16.900000 ;2.572630 ;12.000000
2010-10-06 ;13.722917 ;288 ;9.000000 ;19.700000 ;3.434369 ;13.000000
2010-10-07 ;15.221875 ;288 ;10.600000 ;21.100000 ;3.116618 ;14.600000
2010-10-08 ;15.555208 ;288 ;12.400000 ;19.400000 ;1.923026 ;15.400000
2010-10-09 ;13.460069 ;288 ;10.700000 ;18.800000 ;2.393677 ;12.300000
2010-10-10 ;13.517361 ;288 ;10.600000 ;15.900000 ;1.589170 ;14.100000
2010-10-11 ;10.945833 ;288 ;9.700000 ;13.000000 ;0.818949 ;10.900000
2010-10-12 ;13.445675 ;289 ;8.500000 ;19.200000 ;3.022967 ;12.600000
2010-10-13 ;11.541667 ;288 ;9.500000 ;15.300000 ;1.654623 ;10.900000
2010-10-14 ;10.842014 ;288 ;7.300000 ;16.700000 ;2.972199 ;9.500000
2010-10-15 ;10.022569 ;288 ;6.300000 ;15.900000 ;3.022993 ;9.100000
2010-10-16 ;7.748958 ;288 ;3.100000 ;12.100000 ;2.123234 ;7.400000
2010-10-17 ;6.143056 ;288 ;3.600000 ;11.400000 ;1.973264 ;5.500000
2010-10-18 ;7.646875 ;288 ;3.600000 ;15.000000 ;3.434252 ;5.950000
2010-10-19 ;8.859028 ;288 ;2.700000 ;15.900000 ;3.908874 ;8.700000
2010-10-20 ;8.671181 ;288 ;4.600000 ;12.500000 ;2.267977 ;7.900000
2010-10-21 ;8.967708 ;288 ;2.800000 ;15.100000 ;3.916210 ;9.700000
2010-10-22 ;9.720833 ;288 ;5.300000 ;14.500000 ;2.486125 ;8.950000
2010-10-23 ;9.249653 ;288 ;6.800000 ;14.000000 ;2.036984 ;8.500000
2010-10-24 ;8.261111 ;288 ;3.500000 ;11.400000 ;1.534651 ;8.000000
2010-10-25 ;5.916319 ;288 ;3.000000 ;8.400000 ;1.468741 ;6.100000
2010-10-26 ;6.635417 ;288 ;3.300000 ;11.600000 ;2.638391 ;6.300000
2010-10-27 ;7.396528 ;288 ;1.300000 ;13.800000 ;3.796900 ;8.050000
2010-10-28 ;9.434028 ;288 ;3.900000 ;14.700000 ;3.047247 ;9.200000
2010-10-29 ;9.930903 ;288 ;6.600000 ;15.100000 ;2.742195 ;8.850000
2010-10-30 ;9.338194 ;288 ;7.100000 ;11.800000 ;1.197480 ;9.100000
2010-10-31 ;9.615972 ;288 ;8.100000 ;11.800000 ;1.060474 ;9.500000
2010-11-01 ;9.235417 ;288 ;8.000000 ;11.400000 ;0.927172 ;8.950000
2010-11-02 ;9.489236 ;288 ;5.900000 ;14.000000 ;1.935179 ;8.700000
2010-11-03 ;11.251916 ;287 ;6.300000 ;17.400000 ;3.265967 ;11.200000
2010-11-04 ;12.391003 ;289 ;7.700000 ;18.000000 ;3.011223 ;12.200000
2010-11-05 ;11.923345 ;287 ;8.200000 ;17.300000 ;2.697007 ;11.200000
2010-11-06 ;10.561458 ;288 ;6.500000 ;16.700000 ;2.687808 ;9.850000
2010-11-07 ;7.767014 ;288 ;5.200000 ;10.800000 ;1.101288 ;7.700000
2010-11-08 ;2.879931 ;289 ;0.600000 ;5.700000 ;1.449524 ;2.500000
2010-11-09 ;4.937847 ;288 ;2.400000 ;8.900000 ;1.762867 ;4.700000
2010-11-10 ;5.197222 ;288 ;3.600000 ;8.200000 ;0.991488 ;5.050000
2010-11-11 ;6.207639 ;288 ;2.300000 ;10.500000 ;2.306605 ;6.150000
2010-11-12 ;10.681250 ;288 ;4.900000 ;17.000000 ;3.635559 ;10.800000
2010-11-13 ;10.913542 ;288 ;7.500000 ;16.100000 ;2.654541 ;9.700000
2010-11-14 ;10.696528 ;288 ;8.700000 ;13.000000 ;1.067377 ;10.500000
2010-11-15 ;9.477431 ;288 ;4.500000 ;12.600000 ;2.402388 ;10.250000
2010-11-16 ;6.357292 ;288 ;3.200000 ;9.400000 ;1.642771 ;6.350000
2010-11-17 ;3.016667 ;90 ;1.900000 ;4.300000 ;0.516236 ;3.000000
2010-11-19 ;5.964423 ;104 ;4.900000 ;8.000000 ;0.825893 ;5.650000
2010-11-20 ;4.933681 ;288 ;3.600000 ;5.800000 ;0.679316 ;5.200000
2010-11-21 ;5.260417 ;288 ;3.800000 ;8.700000 ;1.386203 ;4.600000
2010-11-22 ;4.651389 ;288 ;0.600000 ;9.900000 ;2.431791 ;3.950000
2010-11-23 ;3.148611 ;288 ;0.400000 ;7.300000 ;1.976265 ;2.400000
2010-11-24 ;3.036458 ;288 ;0.300000 ;7.900000 ;2.307331 ;1.900000
2010-11-25 ;0.722917 ;288 ;-1.000000 ;5.000000 ;1.502416 ;0.300000
2010-11-26 ;-1.927083 ;288 ;-4.600000 ;0.900000 ;1.496487 ;-2.300000
2010-11-27 ;-1.741667 ;288 ;-6.000000 ;0.900000 ;1.854536 ;-0.950000
2010-11-28 ;0.781597 ;288 ;-1.000000 ;4.000000 ;1.300684 ;0.800000
2010-11-29 ;0.308523 ;176 ;-2.500000 ;4.600000 ;2.141417 ;-0.900000
2010-11-30 ;19.587500 ;24 ;12.500000 ;33.400000 ;6.017704 ;17.750000
2010-12-01 ;1.000000 ;1 ;1.000000 ;1.000000 ;0.000000 ;1.000000
2010-12-03 ;-2.404321 ;162 ;-4.900000 ;0.900000 ;1.735837 ;-2.500000
2010-12-04 ;-2.197569 ;288 ;-6.600000 ;2.500000 ;2.653201 ;-1.500000
2010-12-05 ;1.453472 ;288 ;-2.100000 ;4.700000 ;1.658016 ;1.400000
2010-12-06 ;7.178947 ;247 ;4.800000 ;8.600000 ;1.287986 ;7.800000
2010-12-07 ;8.454237 ;236 ;6.000000 ;10.400000 ;1.094721 ;8.700000
2010-12-08 ;9.750562 ;178 ;9.100000 ;10.900000 ;0.471222 ;9.600000
2010-12-09 ;4.810000 ;120 ;2.100000 ;9.500000 ;2.299543 ;3.900000
2010-12-10 ;3.044980 ;249 ;0.200000 ;7.600000 ;1.625668 ;2.600000
2010-12-11 ;3.405923 ;287 ;-0.300000 ;9.600000 ;2.335173 ;3.300000
2010-12-12 ;7.624653 ;288 ;1.300000 ;13.900000 ;4.057022 ;7.400000
2010-12-13 ;1.931597 ;288 ;-1.300000 ;6.000000 ;2.004268 ;1.800000
2010-12-14 ;-0.560791 ;278 ;-3.300000 ;5.200000 ;2.153333 ;-1.200000
2010-12-15 ;-3.178049 ;287 ;-5.600000 ;-0.500000 ;1.282299 ;-3.400000
2010-12-16 ;-2.592857 ;280 ;-6.700000 ;1.900000 ;1.902823 ;-2.600000
2010-12-17 ;-2.945263 ;285 ;-5.200000 ;0.000000 ;1.710531 ;-3.400000
2010-12-18 ;-3.196875 ;288 ;-7.300000 ;0.000000 ;1.738980 ;-3.050000
2010-12-19 ;0.655903 ;288 ;-4.400000 ;2.700000 ;1.553278 ;1.050000
2010-12-20 ;3.690753 ;292 ;-0.100000 ;7.700000 ;2.080968 ;3.200000
2010-12-21 ;4.969202 ;263 ;2.100000 ;6.400000 ;0.996573 ;5.100000
2010-12-22 ;7.711232 ;276 ;6.000000 ;9.900000 ;1.267108 ;8.300000
2010-12-23 ;6.647917 ;288 ;5.000000 ;8.800000 ;0.950144 ;6.900000
2010-12-24 ;1.933333 ;288 ;-1.500000 ;5.100000 ;2.252514 ;2.400000
2010-12-25 ;-0.785417 ;288 ;-2.400000 ;1.200000 ;0.979120 ;-0.800000
2010-12-26 ;-0.885315 ;286 ;-3.600000 ;3.300000 ;1.417126 ;-1.300000
2010-12-27 ;-0.407299 ;274 ;-4.400000 ;3.900000 ;2.694226 ;0.750000
2010-12-28 ;2.453333 ;285 ;0.600000 ;4.300000 ;1.082831 ;1.900000
2010-12-29 ;2.423611 ;288 ;0.000000 ;4.700000 ;1.171537 ;2.200000
2010-12-30 ;3.768403 ;288 ;2.100000 ;5.300000 ;1.026054 ;3.650000
2010-12-31 ;5.092361 ;288 ;3.200000 ;7.500000 ;1.262525 ;4.700000
2011-01-01 ;3.990278 ;288 ;1.500000 ;8.300000 ;1.762311 ;3.800000
2011-01-02 ;0.955208 ;288 ;-2.000000 ;5.000000 ;1.642864 ;0.500000
2011-01-03 ;1.480851 ;282 ;-1.200000 ;4.000000 ;1.635485 ;1.900000
2011-01-04 ;0.522917 ;288 ;-0.900000 ;2.800000 ;1.138970 ;0.000000
2011-01-05 ;0.507170 ;265 ;-1.000000 ;2.300000 ;0.610587 ;0.400000
2011-01-06 ;4.037363 ;273 ;0.600000 ;7.000000 ;1.861721 ;4.400000
2011-01-07 ;7.990972 ;288 ;6.800000 ;9.000000 ;0.504619 ;8.100000
2011-01-08 ;8.739583 ;288 ;6.900000 ;12.200000 ;1.464213 ;8.000000
2011-01-09 ;7.203806 ;289 ;2.800000 ;9.900000 ;1.805763 ;7.300000
2011-01-10 ;4.565172 ;290 ;2.100000 ;7.800000 ;1.173850 ;4.300000
2011-01-11 ;2.360976 ;287 ;1.200000 ;5.000000 ;0.753674 ;2.300000
2011-01-12 ;7.093772 ;289 ;3.700000 ;10.400000 ;2.136330 ;7.600000
2011-01-13 ;10.388889 ;288 ;6.300000 ;17.200000 ;2.763354 ;10.100000
2011-01-14 ;7.871080 ;287 ;4.500000 ;11.800000 ;1.885364 ;7.500000
2011-01-15 ;8.875000 ;288 ;4.200000 ;12.600000 ;2.081382 ;9.000000
2011-01-16 ;7.535069 ;288 ;3.400000 ;12.200000 ;2.342123 ;7.350000
2011-01-17 ;4.581250 ;288 ;0.800000 ;10.300000 ;2.574473 ;4.200000
2011-01-18 ;5.108451 ;284 ;0.400000 ;10.100000 ;2.938741 ;4.300000
2011-01-19 ;3.919636 ;275 ;0.300000 ;8.900000 ;2.199020 ;3.500000
2011-01-20 ;2.177003 ;287 ;0.000000 ;6.700000 ;1.891618 ;1.300000
2011-01-21 ;0.721799 ;289 ;-2.200000 ;5.300000 ;2.026667 ;0.000000
2011-01-22 ;-0.973519 ;287 ;-4.300000 ;3.700000 ;2.091078 ;-1.400000
2011-01-23 ;-0.515917 ;289 ;-4.200000 ;5.500000 ;2.611968 ;-0.500000
2011-01-24 ;1.046809 ;282 ;-4.200000 ;7.100000 ;3.225146 ;0.800000
2011-01-25 ;1.089965 ;289 ;-2.800000 ;6.700000 ;2.660880 ;0.800000
2011-01-26 ;0.996528 ;288 ;-3.600000 ;5.900000 ;2.786261 ;0.900000
2011-01-27 ;3.621528 ;288 ;-1.000000 ;8.300000 ;2.373323 ;3.800000
2011-01-28 ;3.374306 ;288 ;-0.500000 ;7.200000 ;2.353713 ;3.400000
2011-01-29 ;1.680208 ;288 ;-0.200000 ;5.300000 ;1.532560 ;1.600000
2011-01-30 ;1.013937 ;287 ;-0.200000 ;3.000000 ;0.869908 ;0.900000
2011-01-31 ;1.931193 ;218 ;-1.100000 ;6.600000 ;1.821190 ;1.200000
2011-02-01 ;3.937631 ;287 ;0.500000 ;9.300000 ;2.475197 ;3.200000
2011-02-02 ;2.700347 ;288 ;-2.200000 ;7.600000 ;2.950406 ;2.650000
2011-02-03 ;4.202422 ;289 ;-1.200000 ;9.900000 ;3.650647 ;5.600000
2011-02-04 ;7.525436 ;287 ;3.000000 ;13.700000 ;2.915670 ;6.800000
2011-02-05 ;9.294118 ;289 ;3.700000 ;15.300000 ;3.703463 ;9.900000
2011-02-06 ;10.320906 ;287 ;5.200000 ;16.500000 ;3.211431 ;9.300000
2011-02-07 ;9.888530 ;279 ;5.300000 ;15.500000 ;3.139415 ;9.100000
2011-02-08 ;6.643554 ;287 ;2.700000 ;12.400000 ;2.769096 ;5.800000
2011-02-09 ;4.603667 ;300 ;0.000000 ;10.100000 ;2.829409 ;4.100000
2011-02-10 ;3.963799 ;279 ;-0.900000 ;9.400000 ;2.684593 ;3.300000
2011-02-11 ;2.565854 ;287 ;-3.100000 ;8.500000 ;3.701184 ;2.000000
2011-02-12 ;6.112803 ;289 ;3.200000 ;11.000000 ;2.393606 ;4.900000
2011-02-13 ;4.443902 ;287 ;0.000000 ;9.100000 ;2.543891 ;4.000000
2011-02-14 ;5.616667 ;288 ;4.100000 ;7.800000 ;1.017827 ;5.300000
2011-02-15 ;4.085417 ;288 ;2.700000 ;5.900000 ;0.826133 ;4.100000
2011-02-16 ;3.842953 ;298 ;2.200000 ;6.600000 ;1.090456 ;3.600000
2011-02-17 ;3.882143 ;280 ;2.000000 ;6.200000 ;1.056596 ;4.000000
2011-02-18 ;6.851042 ;288 ;1.200000 ;12.700000 ;3.280275 ;6.400000
2011-02-19 ;7.073702 ;289 ;1.000000 ;13.100000 ;3.265623 ;6.600000
2011-02-20 ;5.696864 ;287 ;3.300000 ;8.700000 ;1.325293 ;5.500000
2011-02-21 ;6.380903 ;288 ;2.900000 ;11.000000 ;2.588305 ;5.800000
2011-02-22 ;5.690625 ;288 ;1.400000 ;11.100000 ;2.456330 ;5.400000
2011-02-23 ;5.338621 ;290 ;1.100000 ;9.800000 ;2.162779 ;5.150000
2011-02-24 ;4.434982 ;283 ;0.400000 ;9.500000 ;2.544351 ;4.000000
2011-02-25 ;6.345675 ;289 ;0.400000 ;13.500000 ;3.869773 ;4.500000
2011-02-26 ;4.787456 ;287 ;2.700000 ;7.600000 ;1.504274 ;4.300000
2011-02-27 ;5.463889 ;288 ;3.200000 ;8.300000 ;1.553987 ;5.500000
2011-02-28 ;4.227336 ;289 ;1.000000 ;9.200000 ;2.435602 ;3.000000
2011-03-01 ;5.521603 ;287 ;0.700000 ;12.100000 ;3.797930 ;5.200000
2011-03-02 ;4.574048 ;289 ;1.300000 ;9.300000 ;2.221206 ;3.800000
2011-03-03 ;4.009722 ;288 ;1.100000 ;7.800000 ;2.079741 ;3.300000
2011-03-04 ;5.092683 ;287 ;1.100000 ;10.800000 ;3.300984 ;5.600000
2011-03-05 ;6.387889 ;289 ;1.900000 ;11.200000 ;2.607421 ;5.900000
2011-03-06 ;7.815331 ;287 ;1.800000 ;13.900000 ;3.504458 ;8.500000
2011-03-07 ;6.430903 ;288 ;3.500000 ;10.300000 ;1.963782 ;6.300000
2011-03-08 ;3.710035 ;289 ;0.500000 ;7.800000 ;2.086354 ;3.700000
2011-03-09 ;3.737979 ;287 ;-1.500000 ;9.300000 ;3.172923 ;3.800000
2011-03-10 ;5.554514 ;288 ;1.000000 ;11.900000 ;3.737411 ;4.900000
2011-03-11 ;4.880623 ;289 ;2.100000 ;9.500000 ;2.384387 ;4.000000
2011-03-12 ;5.524653 ;288 ;3.900000 ;7.200000 ;0.628697 ;5.400000
2011-03-13 ;6.313589 ;287 ;5.000000 ;8.300000 ;0.910215 ;6.200000
2011-03-14 ;7.222569 ;288 ;5.000000 ;11.400000 ;1.923884 ;7.300000
2011-03-15 ;7.839667 ;300 ;6.600000 ;10.100000 ;0.949733 ;7.600000
2011-03-16 ;6.870732 ;287 ;5.300000 ;8.400000 ;0.713421 ;6.800000
2011-03-17 ;8.004068 ;295 ;5.000000 ;12.600000 ;2.216682 ;8.100000
2011-03-18 ;11.351399 ;286 ;6.400000 ;17.300000 ;3.439454 ;10.800000
2011-03-19 ;11.236014 ;286 ;6.800000 ;16.400000 ;2.614042 ;10.300000
2011-03-20 ;7.312587 ;286 ;2.800000 ;12.600000 ;2.666756 ;6.450000
2011-03-21 ;6.619444 ;288 ;2.500000 ;12.600000 ;2.989409 ;5.300000
2011-03-22 ;6.209756 ;287 ;2.000000 ;11.000000 ;2.924886 ;6.400000
2011-03-23 ;9.836585 ;287 ;2.500000 ;15.900000 ;3.848365 ;9.300000
2011-03-24 ;11.778322 ;286 ;6.100000 ;17.100000 ;3.288338 ;11.550000
2011-03-25 ;10.008070 ;285 ;6.800000 ;14.600000 ;2.601788 ;8.900000
2011-03-26 ;9.212544 ;287 ;4.100000 ;15.300000 ;3.398429 ;8.100000
2011-03-27 ;6.330769 ;286 ;4.900000 ;7.200000 ;0.595934 ;6.200000
2011-03-28 ;8.391638 ;287 ;4.500000 ;13.300000 ;2.658325 ;8.300000
2011-03-29 ;8.029268 ;287 ;4.500000 ;14.400000 ;2.457878 ;7.100000
2011-03-30 ;10.329066 ;289 ;4.900000 ;16.000000 ;3.322429 ;10.400000
2011-03-31 ;12.749301 ;286 ;8.000000 ;18.200000 ;2.874846 ;12.850000
2011-04-01 ;14.267832 ;286 ;8.600000 ;19.500000 ;3.259040 ;13.950000
2011-04-02 ;14.346528 ;288 ;9.900000 ;20.500000 ;3.053605 ;13.900000
2011-04-03 ;14.479167 ;288 ;9.700000 ;19.800000 ;3.031166 ;14.300000
2011-04-04 ;13.127178 ;287 ;8.600000 ;19.800000 ;3.851009 ;11.000000
2011-04-05 ;13.762021 ;287 ;7.700000 ;19.200000 ;3.656599 ;14.100000
2011-04-06 ;15.406944 ;288 ;9.700000 ;21.500000 ;3.422559 ;15.200000
2011-04-07 ;17.800000 ;287 ;11.800000 ;24.100000 ;3.772170 ;17.200000
2011-04-08 ;19.825614 ;285 ;13.400000 ;26.000000 ;3.690273 ;18.500000
2011-04-09 ;19.872474 ;287 ;13.500000 ;26.300000 ;3.980883 ;19.700000
2011-04-10 ;19.571528 ;288 ;13.700000 ;24.900000 ;3.247192 ;18.200000
2011-04-11 ;18.033217 ;286 ;13.300000 ;23.200000 ;3.155822 ;17.300000
2011-04-12 ;14.919861 ;287 ;8.200000 ;21.600000 ;3.780003 ;15.000000
2011-04-13 ;10.478873 ;284 ;5.700000 ;15.700000 ;2.915182 ;9.700000
2011-04-14 ;9.112892 ;287 ;3.900000 ;15.600000 ;3.238844 ;8.000000
2011-04-15 ;6.602778 ;288 ;4.800000 ;12.100000 ;1.880250 ;6.000000
2011-04-16 ;9.283566 ;286 ;4.000000 ;15.000000 ;3.763968 ;9.350000
2011-04-17 ;10.609375 ;288 ;5.100000 ;16.600000 ;3.553952 ;9.850000
2011-04-18 ;11.254704 ;287 ;6.600000 ;16.800000 ;3.408388 ;10.200000
2011-04-19 ;12.173356 ;289 ;6.600000 ;17.000000 ;3.013881 ;12.200000
2011-04-20 ;12.659298 ;285 ;9.000000 ;16.800000 ;2.559624 ;11.900000
2011-04-21 ;13.480836 ;287 ;10.200000 ;18.200000 ;2.613130 ;12.800000
2011-04-22 ;12.262021 ;287 ;7.800000 ;18.400000 ;2.953422 ;11.300000
2011-04-23 ;9.436332 ;289 ;7.100000 ;12.200000 ;1.243180 ;9.200000
2011-04-24 ;12.113636 ;286 ;8.200000 ;17.600000 ;3.326497 ;11.000000
2011-04-25 ;12.490972 ;288 ;8.900000 ;18.500000 ;2.786672 ;11.600000
2011-04-26 ;13.961672 ;287 ;8.600000 ;20.000000 ;3.594585 ;12.900000
2011-04-27 ;13.271777 ;287 ;8.000000 ;18.400000 ;3.441478 ;12.400000
2011-04-28 ;9.544599 ;287 ;7.000000 ;15.800000 ;2.243030 ;8.800000
2011-04-29 ;9.749826 ;287 ;5.900000 ;15.100000 ;2.334663 ;9.800000
2011-04-30 ;11.627083 ;288 ;5.600000 ;17.800000 ;3.579605 ;10.950000
2011-05-01 ;13.275610 ;287 ;7.000000 ;19.000000 ;3.587177 ;12.600000
2011-05-02 ;12.563636 ;286 ;9.500000 ;17.300000 ;2.503034 ;12.050000
2011-05-03 ;14.472632 ;285 ;8.600000 ;20.900000 ;3.974086 ;14.200000
2011-05-04 ;15.765157 ;287 ;11.100000 ;21.800000 ;3.499841 ;14.800000
2011-05-05 ;14.205536 ;289 ;9.500000 ;19.000000 ;2.868243 ;13.500000
2011-05-06 ;14.559028 ;288 ;11.700000 ;18.600000 ;2.326505 ;13.650000
2011-05-07 ;15.793380 ;287 ;11.500000 ;20.600000 ;2.890835 ;15.400000
2011-05-08 ;17.185467 ;289 ;11.300000 ;22.000000 ;3.357592 ;17.100000
2011-05-09 ;15.644792 ;288 ;10.500000 ;21.600000 ;3.486846 ;14.550000
2011-05-10 ;16.086458 ;288 ;12.800000 ;20.800000 ;2.424440 ;15.250000
2011-05-11 ;16.952431 ;288 ;11.100000 ;22.700000 ;3.594188 ;16.400000
2011-05-12 ;17.844792 ;288 ;12.300000 ;23.600000 ;3.816454 ;17.450000
2011-05-13 ;16.948611 ;288 ;12.200000 ;22.800000 ;3.603885 ;15.700000
2011-05-14 ;14.336806 ;288 ;9.700000 ;20.100000 ;2.829391 ;13.350000
2011-05-15 ;12.322648 ;287 ;8.800000 ;16.400000 ;2.229031 ;11.700000
2011-05-16 ;14.323875 ;289 ;8.400000 ;20.500000 ;3.888954 ;14.300000
2011-05-17 ;15.994118 ;289 ;9.800000 ;21.900000 ;3.930442 ;15.600000
2011-05-18 ;14.735889 ;287 ;10.700000 ;21.200000 ;3.073706 ;13.400000
2011-05-19 ;14.769444 ;288 ;10.000000 ;20.500000 ;2.593402 ;14.300000
2011-05-20 ;16.216725 ;287 ;9.500000 ;22.200000 ;3.773749 ;16.300000
2011-05-21 ;18.343945 ;289 ;11.400000 ;24.000000 ;3.754016 ;18.100000
2011-05-22 ;17.903819 ;288 ;14.300000 ;23.800000 ;2.354462 ;17.200000
2011-05-23 ;20.253125 ;288 ;13.800000 ;26.300000 ;3.923203 ;20.000000
2011-05-24 ;21.392937 ;269 ;14.500000 ;28.500000 ;4.048561 ;20.600000
2011-05-25 ;22.007266 ;289 ;16.000000 ;27.500000 ;3.549665 ;21.900000
2011-05-26 ;21.480903 ;288 ;15.900000 ;27.400000 ;3.127435 ;20.550000
2011-05-27 ;15.474564 ;287 ;11.200000 ;20.200000 ;2.327539 ;15.500000
2011-05-28 ;15.510417 ;288 ;8.500000 ;20.800000 ;4.042246 ;15.850000
2011-05-29 ;18.198616 ;289 ;11.600000 ;24.100000 ;3.871687 ;17.300000
2011-05-30 ;18.448084 ;287 ;14.200000 ;24.000000 ;2.816326 ;17.800000
2011-05-31 ;12.637500 ;288 ;8.300000 ;16.900000 ;2.319644 ;12.500000
2011-06-01 ;10.871626 ;289 ;7.600000 ;16.800000 ;2.861018 ;9.700000
2011-06-02 ;11.119861 ;287 ;8.200000 ;14.900000 ;1.929179 ;11.300000
2011-06-03 ;14.247059 ;289 ;12.200000 ;20.400000 ;1.953366 ;13.400000
2011-06-04 ;14.317770 ;287 ;11.600000 ;20.000000 ;2.214349 ;13.600000
2011-06-05 ;11.723875 ;289 ;9.500000 ;15.600000 ;1.777255 ;10.900000
2011-06-06 ;14.760450 ;311 ;9.200000 ;33.400000 ;3.836214 ;14.900000
2011-06-07 ;13.488927 ;289 ;10.800000 ;18.300000 ;2.281007 ;12.300000
2011-06-08 ;14.221181 ;288 ;10.000000 ;19.500000 ;2.997059 ;13.600000
2011-06-09 ;14.210801 ;287 ;9.500000 ;18.900000 ;3.174395 ;14.300000
2011-06-10 ;15.573010 ;289 ;9.900000 ;21.000000 ;3.435390 ;16.300000
2011-06-11 ;15.617361 ;288 ;11.200000 ;20.700000 ;3.054376 ;15.250000
2011-06-12 ;16.076307 ;287 ;10.400000 ;21.100000 ;3.456166 ;16.100000
2011-06-13 ;18.559028 ;288 ;12.600000 ;24.300000 ;3.542332 ;17.700000
2011-06-14 ;19.485121 ;289 ;13.400000 ;25.000000 ;3.371243 ;19.500000
2011-06-15 ;20.567014 ;288 ;15.500000 ;25.600000 ;3.187953 ;19.850000
2011-06-16 ;20.295819 ;287 ;15.700000 ;25.900000 ;3.262123 ;19.900000
2011-06-17 ;16.929268 ;41 ;15.900000 ;17.700000 ;0.479453 ;17.000000
2011-06-22 ;20.698000 ;150 ;16.400000 ;24.800000 ;2.644276 ;20.150000
2011-06-23 ;18.314931 ;288 ;14.400000 ;22.800000 ;2.555676 ;17.100000
2011-06-24 ;18.204878 ;287 ;13.500000 ;23.100000 ;3.131026 ;17.400000
2011-06-25 ;21.071528 ;288 ;14.000000 ;26.900000 ;4.116804 ;21.500000
2011-06-26 ;22.960764 ;288 ;16.800000 ;29.400000 ;3.966722 ;22.500000
2011-06-27 ;23.190278 ;288 ;17.900000 ;29.100000 ;3.650425 ;22.000000
2011-06-28 ;24.140972 ;288 ;18.200000 ;29.800000 ;3.928226 ;23.400000
2011-06-29 ;21.425309 ;162 ;17.300000 ;27.700000 ;2.996568 ;20.800000
2011-06-30 ;21.230556 ;288 ;14.900000 ;27.900000 ;4.299076 ;20.750000
2011-07-01 ;20.418403 ;288 ;14.500000 ;27.600000 ;4.439818 ;19.550000
2011-07-02 ;19.300694 ;288 ;14.100000 ;25.000000 ;3.800932 ;18.900000
2011-07-03 ;19.889583 ;288 ;13.000000 ;26.900000 ;4.375384 ;19.700000
2011-07-04 ;18.001736 ;288 ;15.200000 ;21.600000 ;1.344135 ;17.750000
2011-07-05 ;23.022222 ;288 ;13.900000 ;29.900000 ;5.043656 ;23.400000
2011-07-06 ;23.426389 ;288 ;18.600000 ;29.100000 ;3.467908 ;22.450000
2011-07-07 ;21.062021 ;287 ;17.000000 ;27.100000 ;2.929138 ;20.200000
2011-07-08 ;21.196875 ;288 ;16.700000 ;26.100000 ;2.978783 ;21.000000
2011-07-09 ;21.871528 ;288 ;15.800000 ;28.100000 ;3.754315 ;21.050000
2011-07-10 ;21.938889 ;288 ;16.600000 ;28.800000 ;3.571485 ;20.600000
2011-07-11 ;24.027083 ;288 ;16.200000 ;31.300000 ;4.391678 ;23.600000
2011-07-12 ;24.106944 ;288 ;19.000000 ;30.200000 ;3.223248 ;24.050000
2011-07-13 ;19.925641 ;39 ;18.300000 ;21.000000 ;0.652301 ;19.900000
2011-07-17 ;14.036782 ;174 ;10.400000 ;18.700000 ;2.093181 ;13.650000
2011-07-18 ;15.327178 ;287 ;9.600000 ;20.200000 ;3.326018 ;15.400000
2011-07-19 ;13.157491 ;287 ;9.800000 ;18.500000 ;2.366168 ;12.400000
2011-07-20 ;15.682578 ;287 ;11.600000 ;19.600000 ;2.675357 ;15.700000
2011-07-21 ;17.572222 ;288 ;12.300000 ;22.500000 ;3.062859 ;17.800000
2011-07-22 ;18.364583 ;288 ;13.100000 ;23.500000 ;3.480550 ;18.300000
2011-07-23 ;17.106969 ;287 ;12.300000 ;21.900000 ;3.133758 ;16.800000
2011-07-24 ;15.189273 ;289 ;11.700000 ;19.200000 ;2.345987 ;14.700000
2011-07-25 ;16.863066 ;287 ;11.800000 ;22.700000 ;3.322874 ;16.700000
2011-07-26 ;16.770139 ;288 ;12.700000 ;20.900000 ;2.625452 ;16.500000
2011-07-27 ;13.337979 ;287 ;11.200000 ;14.600000 ;0.605480 ;13.300000
2011-07-28 ;16.388235 ;289 ;10.400000 ;23.400000 ;4.273650 ;15.600000
2011-07-29 ;18.345833 ;288 ;12.000000 ;23.800000 ;3.686525 ;18.250000
2011-07-30 ;18.356098 ;287 ;14.400000 ;23.800000 ;2.743079 ;17.900000
2011-07-31 ;18.266782 ;289 ;12.800000 ;23.400000 ;3.352581 ;18.100000
2011-08-01 ;19.142657 ;286 ;13.000000 ;25.400000 ;3.969147 ;18.500000
